symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2025-04-28 15:55:00+00:00,276.45,276.83,276.1577,276.3399,183976.0,2537.0,276.51155
TSLA,2025-04-28 15:56:00+00:00,276.339,276.5,275.8,275.95,251089.0,3316.0,276.019398
TSLA,2025-04-28 15:57:00+00:00,275.925,276.23,275.66,276.05,243424.0,2900.0,275.894524
TSLA,2025-04-28 15:58:00+00:00,276.03,276.7,276.0,276.6,187339.0,2138.0,276.342255
TSLA,2025-04-28 15:59:00+00:00,276.6,276.72,276.221,276.51,176290.0,2447.0,276.513686
TSLA,2025-04-28 16:00:00+00:00,276.49,276.85,276.2501,276.3916,193381.0,2425.0,276.556982
TSLA,2025-04-28 16:01:00+00:00,276.39,276.66,275.52,275.52,235331.0,3177.0,276.078804
TSLA,2025-04-28 16:02:00+00:00,275.545,275.9288,275.18,275.215,301334.0,3485.0,275.512605
TSLA,2025-04-28 16:03:00+00:00,275.194,275.91,274.9745,275.82,334291.0,4394.0,275.258942
TSLA,2025-04-28 16:04:00+00:00,275.85,275.92,275.0801,275.2999,181819.0,2310.0,275.446563
TSLA,2025-04-28 16:05:00+00:00,275.28,275.31,274.72,275.1236,294597.0,3764.0,274.97867
TSLA,2025-04-28 16:06:00+00:00,275.159,275.159,274.474,274.7,228608.0,2948.0,274.702722
TSLA,2025-04-28 16:07:00+00:00,274.7564,274.8593,273.83,273.985,386887.0,4891.0,274.224941
TSLA,2025-04-28 16:08:00+00:00,274.0,274.035,273.41,273.43,404958.0,5036.0,273.681557
TSLA,2025-04-28 16:09:00+00:00,273.4491,273.88,273.4491,273.69,307683.0,3587.0,273.687277
TSLA,2025-04-28 16:10:00+00:00,273.6544,273.79,272.82,273.0,504150.0,6303.0,273.112298
TSLA,2025-04-28 16:11:00+00:00,273.04,273.1791,272.42,272.665,425806.0,4730.0,272.717362
TSLA,2025-04-28 16:12:00+00:00,272.72,273.2695,272.62,272.99,262272.0,3159.0,272.995527
TSLA,2025-04-28 16:13:00+00:00,273.0,273.44,272.73,273.29,284438.0,3383.0,273.110328
TSLA,2025-04-28 16:14:00+00:00,273.25,273.8799,273.2,273.6495,270289.0,3439.0,273.599172
TSLA,2025-04-28 16:15:00+00:00,273.65,274.35,273.46,274.29,348913.0,3870.0,274.049886
TSLA,2025-04-28 16:16:00+00:00,274.3,274.31,273.87,274.13,235023.0,3108.0,274.046387
TSLA,2025-04-28 16:17:00+00:00,274.09,274.69,274.09,274.6008,285881.0,3346.0,274.437701
TSLA,2025-04-28 16:18:00+00:00,274.625,274.6689,274.1518,274.36,155815.0,2028.0,274.383106
TSLA,2025-04-28 16:19:00+00:00,274.4,275.08,274.28,274.87,248205.0,3017.0,274.721984
TSLA,2025-04-28 16:20:00+00:00,274.87,274.94,274.5,274.735,194014.0,2283.0,274.740506
TSLA,2025-04-28 16:21:00+00:00,274.7,274.92,274.03,274.0306,224961.0,2622.0,274.553455
TSLA,2025-04-28 16:22:00+00:00,274.04,274.75,273.77,274.645,321900.0,3471.0,274.254417
TSLA,2025-04-28 16:23:00+00:00,274.68,275.16,274.5,275.1356,207002.0,2419.0,274.777182
TSLA,2025-04-28 16:24:00+00:00,275.1399,275.2,274.5,274.54,257720.0,2983.0,274.927926
TSLA,2025-04-28 16:25:00+00:00,274.629,275.18,274.5,274.82,169491.0,2005.0,274.759761
TSLA,2025-04-28 16:26:00+00:00,274.8235,274.95,274.55,274.68,99009.0,1470.0,274.745179
TSLA,2025-04-28 16:27:00+00:00,274.7346,274.8198,274.4,274.505,208934.0,2096.0,274.551031
TSLA,2025-04-28 16:28:00+00:00,274.51,274.8,274.4,274.8,157984.0,2023.0,274.601923
TSLA,2025-04-28 16:29:00+00:00,274.8,274.88,274.53,274.6083,498985.0,1607.0,274.739134
TSLA,2025-04-28 16:30:00+00:00,274.64,275.382,274.4307,275.31,283188.0,2988.0,274.968515
TSLA,2025-04-28 16:31:00+00:00,275.36,275.83,275.055,275.68,303295.0,3368.0,275.472235
TSLA,2025-04-28 16:32:00+00:00,275.64,275.89,275.4122,275.71,245783.0,2658.0,275.657567
TSLA,2025-04-28 16:33:00+00:00,275.7473,275.9,275.5,275.5,190320.0,2338.0,275.704794
TSLA,2025-04-28 16:34:00+00:00,275.565,275.89,275.39,275.555,133469.0,1843.0,275.599222
TSLA,2025-04-28 16:35:00+00:00,275.52,276.21,275.42,276.1484,291038.0,3027.0,275.892738
TSLA,2025-04-28 16:36:00+00:00,276.115,276.2865,276.0,276.06,186618.0,2326.0,276.116994
TSLA,2025-04-28 16:37:00+00:00,276.055,276.15,275.6,275.63,216858.0,2697.0,275.82561
TSLA,2025-04-28 16:38:00+00:00,275.6613,276.03,275.5,275.97,147048.0,2037.0,275.828161
TSLA,2025-04-28 16:39:00+00:00,275.99,276.0918,275.76,275.93,136348.0,1821.0,275.965508
TSLA,2025-04-28 16:40:00+00:00,275.89,276.0194,275.5531,275.98,150318.0,2123.0,275.779002
TSLA,2025-04-28 16:41:00+00:00,276.02,276.39,275.98,276.25,220104.0,2495.0,276.256168
TSLA,2025-04-28 16:42:00+00:00,276.275,276.44,276.1606,276.23,140395.0,2032.0,276.317842
TSLA,2025-04-28 16:43:00+00:00,276.2318,276.84,276.18,276.78,199913.0,2402.0,276.536003
TSLA,2025-04-28 16:44:00+00:00,276.7857,277.05,276.65,277.035,245401.0,3113.0,276.876593
TSLA,2025-04-28 16:45:00+00:00,277.01,277.19,276.8541,277.145,234332.0,2522.0,277.032632
TSLA,2025-04-28 16:46:00+00:00,277.1505,278.1592,277.1505,278.115,551455.0,5546.0,277.798224
TSLA,2025-04-28 16:47:00+00:00,278.0843,278.42,277.88,278.015,342329.0,4019.0,278.192983
TSLA,2025-04-28 16:48:00+00:00,278.048,278.11,277.713,277.8555,246007.0,2941.0,277.867486
TSLA,2025-04-28 16:49:00+00:00,277.87,277.96,277.44,277.96,213678.0,2919.0,277.681449
TSLA,2025-04-28 16:50:00+00:00,277.97,278.1,277.38,277.5,219417.0,2734.0,277.615509
TSLA,2025-04-28 16:51:00+00:00,277.52,277.605,276.57,276.6,331556.0,3788.0,277.104354
TSLA,2025-04-28 16:52:00+00:00,276.605,276.7939,276.37,276.5899,259405.0,2258.0,276.596645
TSLA,2025-04-28 16:53:00+00:00,276.5788,276.65,276.31,276.3558,161006.0,1835.0,276.474343
TSLA,2025-04-28 16:54:00+00:00,276.36,276.85,276.3204,276.55,140068.0,1843.0,276.613947
TSLA,2025-04-28 16:55:00+00:00,276.55,276.66,276.4,276.5,133464.0,1730.0,276.53044
TSLA,2025-04-28 16:56:00+00:00,276.5,277.1436,276.17,277.11,297781.0,3446.0,276.733817
TSLA,2025-04-28 16:57:00+00:00,277.1394,277.615,277.05,277.5,203018.0,2473.0,277.345027
TSLA,2025-04-28 16:58:00+00:00,277.48,277.77,277.1539,277.77,217139.0,2580.0,277.497764
TSLA,2025-04-28 16:59:00+00:00,277.735,277.78,277.35,277.37,187135.0,2042.0,277.582902
TSLA,2025-04-28 17:00:00+00:00,277.38,277.4142,276.73,276.7401,932139.0,2539.0,276.992935
TSLA,2025-04-28 17:01:00+00:00,276.78,277.08,276.7012,276.95,104705.0,1551.0,276.898005
TSLA,2025-04-28 17:02:00+00:00,276.93,276.99,276.4,276.55,174892.0,2147.0,276.572842
TSLA,2025-04-28 17:03:00+00:00,276.5839,276.91,276.48,276.76,109569.0,1613.0,276.673067
TSLA,2025-04-28 17:04:00+00:00,276.73,277.3599,276.73,276.76,161035.0,1853.0,277.046311
TSLA,2025-04-28 17:05:00+00:00,276.81,276.8499,276.5,276.6939,131595.0,1567.0,276.641741
TSLA,2025-04-28 17:06:00+00:00,276.63,277.2988,276.6036,276.95,150177.0,1738.0,277.029921
TSLA,2025-04-28 17:07:00+00:00,276.94,276.9558,276.5,276.53,117588.0,1382.0,276.684483
TSLA,2025-04-28 17:08:00+00:00,276.5616,277.08,276.47,277.0,128148.0,1639.0,276.801249
TSLA,2025-04-28 17:09:00+00:00,277.05,277.18,276.75,276.8269,102587.0,1250.0,276.961736
TSLA,2025-04-28 17:10:00+00:00,276.7801,276.85,276.3201,276.7653,171478.0,1820.0,276.580897
TSLA,2025-04-28 17:11:00+00:00,276.67,276.94,276.5112,276.85,161719.0,1406.0,276.707306
TSLA,2025-04-28 17:12:00+00:00,276.85,277.04,276.58,276.8,96993.0,1259.0,276.817288
TSLA,2025-04-28 17:13:00+00:00,276.74,277.08,276.54,276.7396,167504.0,1785.0,276.824193
TSLA,2025-04-28 17:14:00+00:00,276.695,276.7399,276.37,276.62,163439.0,1834.0,276.539172
TSLA,2025-04-28 17:15:00+00:00,276.638,277.17,276.4,277.02,234987.0,2420.0,276.845099
TSLA,2025-04-28 17:16:00+00:00,276.98,278.05,276.93,277.3201,285904.0,3253.0,277.54075
TSLA,2025-04-28 17:17:00+00:00,277.365,277.77,277.23,277.6562,153001.0,1872.0,277.481625
TSLA,2025-04-28 17:18:00+00:00,277.63,278.28,277.6,278.23,259435.0,2574.0,277.991394
TSLA,2025-04-28 17:19:00+00:00,278.245,278.33,277.6001,277.7299,200739.0,2500.0,277.914969
TSLA,2025-04-28 17:20:00+00:00,277.7016,277.7787,276.85,277.22,195996.0,2270.0,277.195524
TSLA,2025-04-28 17:21:00+00:00,277.28,277.5089,277.0801,277.46,115591.0,1528.0,277.246717
TSLA,2025-04-28 17:22:00+00:00,277.4108,277.46,277.1347,277.2,76222.0,1080.0,277.318839
TSLA,2025-04-28 17:23:00+00:00,277.1397,277.3999,277.0,277.325,88663.0,1173.0,277.169901
TSLA,2025-04-28 17:24:00+00:00,277.3436,277.65,277.05,277.39,109148.0,1408.0,277.39382
TSLA,2025-04-28 17:25:00+00:00,277.43,277.68,277.26,277.4,117294.0,1631.0,277.447188
TSLA,2025-04-28 17:26:00+00:00,277.37,277.69,277.34,277.65,73981.0,1092.0,277.570959
TSLA,2025-04-28 17:27:00+00:00,277.6797,277.7,277.44,277.52,97908.0,1356.0,277.603221
TSLA,2025-04-28 17:28:00+00:00,277.525,277.57,276.88,277.02,168788.0,2159.0,277.132935
TSLA,2025-04-28 17:29:00+00:00,276.99,277.06,276.5,276.5141,311079.0,2623.0,276.70968
TSLA,2025-04-28 17:30:00+00:00,276.555,276.6699,275.9,276.115,311178.0,4149.0,276.213553
TSLA,2025-04-28 17:31:00+00:00,276.115,276.289,275.68,275.9651,238694.0,3009.0,275.967652
TSLA,2025-04-28 17:32:00+00:00,275.98,276.1499,275.82,276.0,123984.0,1662.0,275.974388
TSLA,2025-04-28 17:33:00+00:00,275.94,276.24,275.76,276.1107,151632.0,1871.0,276.037028
TSLA,2025-04-28 17:34:00+00:00,276.14,276.3999,276.0,276.35,167107.0,2182.0,276.223584
TSLA,2025-04-28 17:35:00+00:00,276.3216,276.37,275.72,275.76,160195.0,1813.0,275.991735
TSLA,2025-04-28 17:36:00+00:00,275.7987,276.23,275.39,276.17,701869.0,2967.0,275.841767
TSLA,2025-04-28 17:37:00+00:00,276.12,276.36,275.7001,276.27,164942.0,1934.0,276.068746
TSLA,2025-04-28 17:38:00+00:00,276.265,276.34,275.6,276.08,238449.0,2731.0,275.947102
TSLA,2025-04-28 17:39:00+00:00,276.045,276.3,275.9585,276.21,109445.0,1280.0,276.187751
TSLA,2025-04-28 17:40:00+00:00,276.23,276.51,276.16,276.41,169854.0,2097.0,276.352562
TSLA,2025-04-28 17:41:00+00:00,276.42,276.63,276.32,276.5093,185337.0,1842.0,276.470496
TSLA,2025-04-28 17:42:00+00:00,276.5056,276.53,275.93,276.05,176693.0,1912.0,276.113513
TSLA,2025-04-28 17:43:00+00:00,276.04,276.88,275.9975,276.874,156756.0,1799.0,276.45249
TSLA,2025-04-28 17:44:00+00:00,276.9,277.39,276.76,277.36,264986.0,2574.0,277.139576
TSLA,2025-04-28 17:45:00+00:00,277.36,278.01,277.125,277.983,288788.0,3161.0,277.661138
TSLA,2025-04-28 17:46:00+00:00,277.99,278.1599,277.6605,277.773,229302.0,2660.0,277.916423
TSLA,2025-04-28 17:47:00+00:00,277.76,277.83,277.31,277.47,190474.0,2268.0,277.551018
TSLA,2025-04-28 17:48:00+00:00,277.4536,277.68,277.32,277.495,123750.0,1437.0,277.52844
TSLA,2025-04-28 17:49:00+00:00,277.52,277.56,277.32,277.45,99109.0,1305.0,277.45141
TSLA,2025-04-28 17:50:00+00:00,277.4556,277.83,277.36,277.715,128067.0,1697.0,277.656878
TSLA,2025-04-28 17:51:00+00:00,277.691,277.83,277.55,277.73,103716.0,1324.0,277.71362
TSLA,2025-04-28 17:52:00+00:00,277.735,278.39,277.7,278.24,179177.0,2256.0,278.063453
TSLA,2025-04-28 17:53:00+00:00,278.24,279.1599,278.2,279.02,399412.0,4441.0,278.752742
TSLA,2025-04-28 17:54:00+00:00,279.065,279.2,278.85,279.06,255749.0,2580.0,279.024323
TSLA,2025-04-28 17:55:00+00:00,279.04,279.24,278.73,278.8183,201482.0,2125.0,278.977435
TSLA,2025-04-28 17:56:00+00:00,278.79,279.0699,278.75,278.95,129638.0,1558.0,278.921556
TSLA,2025-04-28 17:57:00+00:00,278.97,279.3,278.74,279.2712,164896.0,1953.0,279.051728
TSLA,2025-04-28 17:58:00+00:00,279.28,279.86,279.2,279.82,310394.0,3546.0,279.555304
TSLA,2025-04-28 17:59:00+00:00,279.84,280.15,279.7,279.845,367675.0,4223.0,279.926481
TSLA,2025-04-28 18:00:00+00:00,279.87,280.7989,279.64,280.3011,405397.0,4511.0,280.376695
TSLA,2025-04-28 18:01:00+00:00,280.3684,280.5,279.81,280.3839,305251.0,3088.0,280.205622
TSLA,2025-04-28 18:02:00+00:00,280.3973,280.48,280.0,280.07,153536.0,1920.0,280.204165
TSLA,2025-04-28 18:03:00+00:00,280.0505,280.378,280.0,280.2893,151590.0,1883.0,280.181116
TSLA,2025-04-28 18:04:00+00:00,280.255,280.57,280.2201,280.5084,165872.0,1860.0,280.439791
TSLA,2025-04-28 18:05:00+00:00,280.48,280.75,279.95,280.0828,274242.0,2897.0,280.398845
TSLA,2025-04-28 18:06:00+00:00,280.089,280.48,279.8801,279.89,211455.0,2270.0,280.156621
TSLA,2025-04-28 18:07:00+00:00,279.91,280.26,279.89,280.1485,117287.0,1602.0,280.120722
TSLA,2025-04-28 18:08:00+00:00,280.142,280.69,280.14,280.5049,270874.0,2684.0,280.501882
TSLA,2025-04-28 18:09:00+00:00,280.56,280.5993,279.9501,280.2485,202499.0,1970.0,280.190531
TSLA,2025-04-28 18:10:00+00:00,280.2101,280.4,279.6,280.13,292745.0,3131.0,279.943262
TSLA,2025-04-28 18:11:00+00:00,280.1292,280.2,279.66,279.78,154974.0,1722.0,279.890274
TSLA,2025-04-28 18:12:00+00:00,279.82,279.94,279.6012,279.7033,140178.0,1555.0,279.778517
TSLA,2025-04-28 18:13:00+00:00,279.7056,280.4,279.65,280.23,169580.0,1710.0,279.993033
TSLA,2025-04-28 18:14:00+00:00,280.329,281.1633,280.1307,281.0635,331407.0,3314.0,280.702825
TSLA,2025-04-28 18:15:00+00:00,281.09,281.4,281.0301,281.252,305611.0,3126.0,281.1961
TSLA,2025-04-28 18:16:00+00:00,281.27,281.27,280.67,280.85,242675.0,2670.0,280.966214
TSLA,2025-04-28 18:17:00+00:00,280.845,281.27,280.81,281.0076,238294.0,2075.0,281.062538
TSLA,2025-04-28 18:18:00+00:00,281.005,281.29,280.87,281.189,142482.0,1483.0,281.113391
TSLA,2025-04-28 18:19:00+00:00,281.19,281.2192,280.81,280.87,137696.0,1601.0,280.973949
TSLA,2025-04-28 18:20:00+00:00,280.87,281.4896,280.81,281.1525,237795.0,2447.0,281.233621
TSLA,2025-04-28 18:21:00+00:00,281.175,281.2997,280.8295,281.285,190394.0,1782.0,281.069372
TSLA,2025-04-28 18:22:00+00:00,281.2844,281.3199,280.68,280.805,164863.0,2003.0,280.904918
TSLA,2025-04-28 18:23:00+00:00,280.805,281.2985,280.77,281.175,162927.0,1812.0,281.080082
TSLA,2025-04-28 18:24:00+00:00,281.22,281.82,281.2101,281.8,259153.0,2514.0,281.546838
TSLA,2025-04-28 18:25:00+00:00,281.8,281.82,281.05,281.1006,235514.0,2296.0,281.404861
TSLA,2025-04-28 18:26:00+00:00,281.135,281.48,281.11,281.32,120045.0,1503.0,281.30263
TSLA,2025-04-28 18:27:00+00:00,281.34,281.82,281.34,281.7812,219023.0,2214.0,281.614042
TSLA,2025-04-28 18:28:00+00:00,281.76,281.81,281.31,281.4001,161549.0,1878.0,281.573081
TSLA,2025-04-28 18:29:00+00:00,281.4198,281.48,280.75,280.9428,256802.0,2695.0,281.118411
TSLA,2025-04-28 18:30:00+00:00,280.95,281.36,280.9,281.14,158751.0,1749.0,281.156393
TSLA,2025-04-28 18:31:00+00:00,281.1,281.4927,281.0896,281.29,126755.0,1372.0,281.34108
TSLA,2025-04-28 18:32:00+00:00,281.29,281.3085,280.8001,280.8804,173230.0,1599.0,281.083775
TSLA,2025-04-28 18:33:00+00:00,280.83,281.1,280.5024,280.63,253419.0,2499.0,280.74035
TSLA,2025-04-28 18:34:00+00:00,280.63,280.74,280.23,280.4493,239502.0,2447.0,280.420599
TSLA,2025-04-28 18:35:00+00:00,280.45,281.0991,280.45,280.95,222145.0,2312.0,280.802066
TSLA,2025-04-28 18:36:00+00:00,280.99,281.11,280.83,280.87,123000.0,1287.0,280.976152
TSLA,2025-04-28 18:37:00+00:00,280.8634,281.35,280.8634,281.0258,168331.0,1821.0,281.08419
TSLA,2025-04-28 18:38:00+00:00,281.0061,281.11,280.9,280.9001,99608.0,1263.0,281.000795
TSLA,2025-04-28 18:39:00+00:00,280.925,281.21,280.91,281.12,98946.0,1220.0,281.088923
TSLA,2025-04-28 18:40:00+00:00,281.13,281.73,281.03,281.51,249082.0,2514.0,281.433526
TSLA,2025-04-28 18:41:00+00:00,281.5082,281.59,281.2606,281.36,145050.0,1553.0,281.376211
TSLA,2025-04-28 18:42:00+00:00,281.3813,281.4896,281.0,281.2799,158404.0,1760.0,281.178549
TSLA,2025-04-28 18:43:00+00:00,281.21,281.53,281.18,281.45,131981.0,1443.0,281.408368
TSLA,2025-04-28 18:44:00+00:00,281.48,281.6555,281.31,281.5841,121898.0,1426.0,281.547915
TSLA,2025-04-28 18:45:00+00:00,281.6,281.8,281.16,281.2901,216429.0,2160.0,281.396304
TSLA,2025-04-28 18:46:00+00:00,281.325,281.72,281.21,281.5843,153505.0,1586.0,281.497638
TSLA,2025-04-28 18:47:00+00:00,281.582,281.7182,281.37,281.675,110435.0,1403.0,281.521752
TSLA,2025-04-28 18:48:00+00:00,281.68,281.82,281.39,281.565,168671.0,1833.0,281.625355
TSLA,2025-04-28 18:49:00+00:00,281.5451,281.6,280.8,281.11,250335.0,2376.0,281.127904
TSLA,2025-04-28 18:50:00+00:00,281.11,281.6,281.0302,281.54,188979.0,1856.0,281.337791
TSLA,2025-04-28 18:51:00+00:00,281.54,281.5694,281.1,281.265,160632.0,1470.0,281.320214
TSLA,2025-04-28 18:52:00+00:00,281.295,281.45,280.6901,281.3,185176.0,1944.0,281.153428
TSLA,2025-04-28 18:53:00+00:00,281.3207,281.3207,280.85,280.985,119093.0,1345.0,281.055501
TSLA,2025-04-28 18:54:00+00:00,280.98,281.38,280.94,281.1442,119453.0,1268.0,281.219494
TSLA,2025-04-28 18:55:00+00:00,281.12,281.1665,280.71,280.94,153280.0,1617.0,280.951608
TSLA,2025-04-28 18:56:00+00:00,280.9,281.0594,280.4,280.52,180673.0,2161.0,280.679294
TSLA,2025-04-28 18:57:00+00:00,280.54,280.79,280.43,280.7396,179384.0,2192.0,280.616044
TSLA,2025-04-28 18:58:00+00:00,280.7699,281.09,280.65,280.9101,184710.0,1977.0,280.857658
TSLA,2025-04-28 18:59:00+00:00,280.9448,281.2,280.83,281.1363,154655.0,1885.0,281.022773
TSLA,2025-04-28 19:00:00+00:00,281.18,281.69,281.0,281.155,342796.0,3512.0,281.402841
TSLA,2025-04-28 19:01:00+00:00,281.1382,282.32,281.1301,282.09,411423.0,4435.0,281.998852
TSLA,2025-04-28 19:02:00+00:00,282.08,282.36,282.01,282.21,260017.0,3002.0,282.218872
TSLA,2025-04-28 19:03:00+00:00,282.205,282.31,281.7801,282.05,732104.0,2439.0,282.061025
TSLA,2025-04-28 19:04:00+00:00,282.07,282.194,281.8965,281.96,182492.0,1988.0,282.020133
TSLA,2025-04-28 19:05:00+00:00,281.938,282.44,281.57,282.37,342842.0,3509.0,281.972643
TSLA,2025-04-28 19:06:00+00:00,282.3752,282.59,282.18,282.23,309913.0,3332.0,282.374246
TSLA,2025-04-28 19:07:00+00:00,282.23,282.53,282.17,282.335,173332.0,2262.0,282.361103
TSLA,2025-04-28 19:08:00+00:00,282.36,282.4795,282.15,282.33,162549.0,1787.0,282.320469
TSLA,2025-04-28 19:09:00+00:00,282.33,283.15,282.25,283.06,414393.0,4346.0,282.821245
TSLA,2025-04-28 19:10:00+00:00,283.08,283.31,282.7701,282.8762,375756.0,3774.0,283.068103
TSLA,2025-04-28 19:11:00+00:00,282.8747,283.0772,282.62,282.715,257606.0,2656.0,282.85653
TSLA,2025-04-28 19:12:00+00:00,282.76,283.04,282.38,282.45,220083.0,2322.0,282.656254
TSLA,2025-04-28 19:13:00+00:00,282.4,282.4899,281.98,282.3637,301861.0,2766.0,282.209689
TSLA,2025-04-28 19:14:00+00:00,282.3795,283.13,282.3178,283.0512,304210.0,3174.0,282.759358
TSLA,2025-04-28 19:15:00+00:00,283.055,283.22,282.89,283.0517,217221.0,2312.0,283.070004
TSLA,2025-04-28 19:16:00+00:00,283.0551,283.08,282.8582,282.93,143109.0,1984.0,282.95387
TSLA,2025-04-28 19:17:00+00:00,282.99,283.22,282.89,283.15,165127.0,1932.0,283.117525
TSLA,2025-04-28 19:18:00+00:00,283.15,283.405,282.9505,283.3408,218863.0,2385.0,283.21311
TSLA,2025-04-28 19:19:00+00:00,283.38,283.84,283.31,283.6027,282999.0,3156.0,283.62497
TSLA,2025-04-28 19:20:00+00:00,283.67,283.9795,283.4401,283.8851,262007.0,2727.0,283.747823
TSLA,2025-04-28 19:21:00+00:00,283.9088,284.1899,283.89,284.1588,320760.0,3307.0,284.071837
TSLA,2025-04-28 19:22:00+00:00,284.14,284.73,284.0,284.1877,304589.0,3214.0,284.207151
TSLA,2025-04-28 19:23:00+00:00,284.22,284.4,284.0207,284.3938,173808.0,2118.0,284.203932
TSLA,2025-04-28 19:24:00+00:00,284.375,284.4,283.76,284.04,306291.0,2911.0,284.023302
TSLA,2025-04-28 19:25:00+00:00,284.04,284.04,283.6107,283.94,272051.0,3116.0,283.76474
TSLA,2025-04-28 19:26:00+00:00,283.9011,284.6,283.9011,284.49,345611.0,3441.0,284.387096
TSLA,2025-04-28 19:27:00+00:00,284.5193,284.74,284.4,284.52,212123.0,2396.0,284.538331
TSLA,2025-04-28 19:28:00+00:00,284.5244,284.9581,284.44,284.8254,252292.0,2776.0,284.723512
TSLA,2025-04-28 19:29:00+00:00,284.77,285.18,284.58,284.6492,384460.0,4577.0,284.898972
TSLA,2025-04-28 19:30:00+00:00,284.63,284.8497,284.2,284.8496,296570.0,3559.0,284.519501
TSLA,2025-04-28 19:31:00+00:00,284.8399,285.1299,284.5,284.7238,309193.0,2934.0,284.810403
TSLA,2025-04-28 19:32:00+00:00,284.7201,284.9,284.5538,284.865,196288.0,2184.0,284.732319
TSLA,2025-04-28 19:33:00+00:00,284.85,284.98,284.7287,284.9,174123.0,2040.0,284.866383
TSLA,2025-04-28 19:34:00+00:00,284.88,285.2,284.76,285.1284,310719.0,3184.0,285.027391
TSLA,2025-04-28 19:35:00+00:00,285.11,285.34,284.7,285.08,411918.0,3845.0,285.038056
TSLA,2025-04-28 19:36:00+00:00,285.105,285.105,284.64,284.77,288950.0,2895.0,284.813971
TSLA,2025-04-28 19:37:00+00:00,284.79,284.84,283.9,284.41,445883.0,4238.0,284.288947
TSLA,2025-04-28 19:38:00+00:00,284.42,284.47,284.0,284.31,223525.0,2509.0,284.221566
TSLA,2025-04-28 19:39:00+00:00,284.3,284.38,283.9,284.165,227125.0,2434.0,284.125403
TSLA,2025-04-28 19:40:00+00:00,284.16,284.63,283.96,284.4856,274096.0,2991.0,284.321701
TSLA,2025-04-28 19:41:00+00:00,284.47,284.9599,284.45,284.7386,285587.0,2894.0,284.78694
TSLA,2025-04-28 19:42:00+00:00,284.745,284.78,284.35,284.55,215298.0,2547.0,284.553055
TSLA,2025-04-28 19:43:00+00:00,284.55,284.69,284.31,284.409,149746.0,1887.0,284.50068
TSLA,2025-04-28 19:44:00+00:00,284.48,284.51,283.9701,284.195,252670.0,2820.0,284.199337
TSLA,2025-04-28 19:45:00+00:00,284.19,284.48,284.11,284.44,233082.0,2595.0,284.303873
TSLA,2025-04-28 19:46:00+00:00,284.46,285.04,284.27,284.8735,306340.0,3482.0,284.782912
TSLA,2025-04-28 19:47:00+00:00,284.88,285.0399,284.64,284.85,182068.0,2192.0,284.842644
TSLA,2025-04-28 19:48:00+00:00,284.885,284.885,284.5201,284.665,245053.0,2179.0,284.691449
TSLA,2025-04-28 19:49:00+00:00,284.65,284.99,284.64,284.94,168103.0,2170.0,284.825161
TSLA,2025-04-28 19:50:00+00:00,284.93,286.6,284.92,286.405,767626.0,9251.0,286.075812
TSLA,2025-04-28 19:51:00+00:00,286.41,286.51,286.02,286.252,339710.0,4210.0,286.239265
TSLA,2025-04-28 19:52:00+00:00,286.3,286.72,285.8764,286.54,479149.0,5390.0,286.400167
TSLA,2025-04-28 19:53:00+00:00,286.52,286.71,286.32,286.4301,270761.0,3861.0,286.476887
TSLA,2025-04-28 19:54:00+00:00,286.46,286.5891,285.83,285.8856,339916.0,4447.0,286.205846
TSLA,2025-04-28 19:55:00+00:00,285.9,286.65,285.87,286.2375,435546.0,6127.0,286.246283
TSLA,2025-04-28 19:56:00+00:00,286.24,286.3,285.8,286.29,355914.0,4879.0,286.062303
TSLA,2025-04-28 19:57:00+00:00,286.3,286.63,286.27,286.42,404980.0,5522.0,286.433973
TSLA,2025-04-28 19:58:00+00:00,286.43,286.66,286.3802,286.46,495165.0,5767.0,286.513704
TSLA,2025-04-28 19:59:00+00:00,286.46,286.5,285.865,285.879,1073536.0,11361.0,286.135947
TSLA,2025-04-28 20:00:00+00:00,285.87,286.08,285.5,285.66,4728287.0,653.0,285.879967
TSLA,2025-04-28 20:01:00+00:00,285.72,286.2,285.61,286.15,105466.0,684.0,286.002369
TSLA,2025-04-28 20:02:00+00:00,286.135,286.15,285.98,285.98,37735.0,438.0,286.120605
TSLA,2025-04-28 20:03:00+00:00,285.9,286.09,285.71,286.0,40880.0,384.0,285.960969
TSLA,2025-04-28 20:04:00+00:00,285.94,286.0,285.75,285.8,249933.0,233.0,285.85753
TSLA,2025-04-28 20:05:00+00:00,285.7997,285.8,285.59,285.7,35610.0,380.0,285.667845
TSLA,2025-04-28 20:06:00+00:00,285.72,285.72,285.65,285.7181,991561.0,318.0,285.702779
TSLA,2025-04-28 20:07:00+00:00,285.7,285.7,285.5,285.53,30246.0,346.0,285.571668
TSLA,2025-04-28 20:08:00+00:00,285.51,285.7,285.48,285.61,30476.0,513.0,285.590704
TSLA,2025-04-28 20:09:00+00:00,285.6,285.6,285.4,285.5,27751.0,305.0,285.448491
TSLA,2025-04-28 20:10:00+00:00,285.4,285.4972,285.2038,285.29,20196.0,375.0,285.316471
TSLA,2025-04-28 20:11:00+00:00,285.3,285.34,285.21,285.21,20042.0,359.0,285.262235
TSLA,2025-04-28 20:12:00+00:00,285.2105,285.27,284.9,284.9,24375.0,454.0,285.135296
TSLA,2025-04-28 20:13:00+00:00,284.89,285.1,284.8,285.02,32451.0,450.0,284.926128
